# Time-correlated data for fix ave_stress
# Timestep Number-of-time-windows
# Index TimeDelta Ncount v_pxy*v_pxy
0 100
81 800 821 8.87785e-07
82 810 820 1.08141e-06
83 820 819 2.31632e-07
84 830 818 -1.1827e-06
85 840 817 -2.36944e-06
86 850 816 -2.58916e-06
87 860 815 -1.52899e-06
88 870 814 6.27092e-07
89 880 813 3.40739e-06
90 890 812 6.27558e-06
91 900 811 8.71574e-06
92 910 810 1.02406e-05
93 920 809 1.04395e-05
94 930 808 9.10532e-06
95 940 807 6.31248e-06
96 950 806 2.44483e-06
97 960 805 -1.71996e-06
98 970 804 -5.11427e-06
99 980 803 -6.78075e-06
100 990 802 -6.2628e-06
10000 100
1 0 1001 9.95691e-05
2 10 1000 9.10358e-05
3 20 999 6.80355e-05
4 30 998 3.67912e-05
5 40 997 4.3947e-06
6 50 996 -2.32379e-05
7 60 995 -4.21932e-05
8 70 994 -5.06279e-05
9 80 993 -4.85475e-05
10 90 992 -3.75172e-05
11 100 991 -2.03562e-05
12 110 990 -7.62423e-07
13 120 989 1.72877e-05
14 130 988 3.03903e-05
15 140 987 3.65974e-05
16 150 986 3.59493e-05
17 160 985 3.03268e-05
18 170 984 2.25899e-05
19 180 983 1.54168e-05
20 190 982 1.04696e-05
21 200 981 8.17136e-06
22 210 980 7.9055e-06
23 220 979 8.43874e-06
24 230 978 8.47646e-06
25 240 977 7.16181e-06
26 250 976 4.3234e-06
27 260 975 4.12026e-07
28 270 974 -3.72928e-06
29 280 973 -7.09517e-06
30 290 972 -8.72007e-06
31 300 971 -7.88538e-06
32 310 970 -4.36667e-06
33 320 969 1.34945e-06
34 330 968 8.06273e-06
35 340 967 1.41704e-05
36 350 966 1.81307e-05
37 360 965 1.89243e-05
38 370 964 1.6414e-05
39 380 963 1.1407e-05
40 390 962 5.35033e-06
41 400 961 -2.28495e-07
42 410 960 -4.21955e-06
43 420 959 -6.12278e-06
44 430 958 -5.9733e-06
45 440 957 -4.17516e-06
46 450 956 -1.29946e-06
47 460 955 2.09068e-06
48 470 954 5.46828e-06
49 480 953 8.26906e-06
50 490 952 9.90617e-06
51 500 951 9.99853e-06
52 510 950 8.64452e-06
53 520 949 6.41304e-06
54 530 948 4.02916e-06
55 540 947 2.01251e-06
56 550 946 4.91183e-07
57 560 945 -7.00139e-07
58 570 944 -1.74049e-06
59 580 943 -2.63589e-06
60 590 942 -3.20899e-06
61 600 941 -3.18915e-06
62 610 940 -2.32679e-06
63 620 939 -5.23567e-07
64 630 938 2.08966e-06
65 640 937 5.19547e-06
66 650 936 8.39332e-06
67 660 935 1.12123e-05
68 670 934 1.3074e-05
69 680 933 1.33673e-05
70 690 932 1.16809e-05
71 700 931 8.06723e-06
72 710 930 3.14899e-06
73 720 929 -2.01347e-06
74 730 928 -6.24031e-06
75 740 927 -8.60882e-06
76 750 926 -8.73976e-06
77 760 925 -6.85489e-06
78 770 924 -3.63091e-06
79 780 923 7.72429e-08
80 790 922 3.48147e-06
81 800 921 5.96262e-06
82 810 920 7.11576e-06
83 820 919 6.84906e-06
84 830 918 5.5044e-06
85 840 917 3.83188e-06
86 850 916 2.66206e-06
87 860 915 2.48591e-06
88 870 914 3.33105e-06
89 880 913 4.93045e-06
90 890 912 6.91774e-06
91 900 911 8.88717e-06
92 910 910 1.03876e-05
93 920 909 1.09576e-05
94 930 908 1.02073e-05
95 940 907 7.92501e-06
96 950 906 4.25638e-06
97 960 905 -9.73415e-08
98 970 904 -3.97753e-06
99 980 903 -6.20655e-06
100 990 902 -6.05033e-06
11000 100
1 0 1101 0.000104369
2 10 1100 9.56247e-05
3 20 1099 7.20371e-05
4 30 1098 3.98942e-05
5 40 1097 6.38125e-06
6 50 1096 -2.24885e-05
7 60 1095 -4.27258e-05
8 70 1094 -5.24207e-05
9 80 1093 -5.14931e-05
10 90 1092 -4.13932e-05
11 100 1091 -2.48081e-05
12 110 1090 -5.30357e-06
13 120 1089 1.32458e-05
14 130 1088 2.74468e-05
15 140 1087 3.52074e-05
16 150 1086 3.62804e-05
17 160 1085 3.22151e-05
18 170 1084 2.56107e-05
19 180 1083 1.90247e-05
20 190 1082 1.41627e-05
21 200 1081 1.16233e-05
22 210 1080 1.09987e-05
23 220 1079 1.11876e-05
24 230 1078 1.09184e-05
25 240 1077 9.28631e-06
26 250 1076 6.07708e-06
27 260 1075 1.77262e-06
28 270 1074 -2.70157e-06
29 280 1073 -6.30933e-06
30 290 1072 -8.16959e-06
31 300 1071 -7.70996e-06
32 310 1070 -4.79618e-06
33 320 1069 1.3134e-07
34 330 1068 6.03981e-06
35 340 1067 1.15458e-05
36 350 1066 1.53071e-05
37 360 1065 1.64208e-05
38 370 1064 1.47371e-05
39 380 1063 1.09101e-05
40 390 1062 6.14513e-06
41 400 1061 1.73754e-06
42 410 1060 -1.33015e-06
43 420 1059 -2.5521e-06
44 430 1058 -1.90583e-06
45 440 1057 2.3878e-07
46 450 1056 3.30713e-06
47 460 1055 6.67189e-06
48 470 1054 9.68969e-06
49 480 1053 1.17059e-05
50 490 1052 1.21525e-05
51 500 1051 1.07927e-05
52 510 1050 7.93702e-06
53 520 1049 4.34578e-06
54 530 1048 8.75256e-07
55 540 1047 -1.8651e-06
56 550 1046 -3.66957e-06
57 560 1045 -4.62258e-06
58 570 1044 -4.86564e-06
59 580 1043 -4.46748e-06
60 590 1042 -3.40869e-06
61 600 1041 -1.62824e-06
62 610 1040 8.84782e-07
63 620 1039 3.97996e-06
64 630 1038 7.31674e-06
65 640 1037 1.04657e-05
66 650 1036 1.30374e-05
67 660 1035 1.47039e-05
68 670 1034 1.51389e-05
69 680 1033 1.40215e-05
70 690 1032 1.11939e-05
71 700 1031 6.88029e-06
72 710 1030 1.75216e-06
73 720 1029 -3.20169e-06
74 730 1028 -6.93423e-06
75 740 1027 -8.65853e-06
76 750 1026 -8.10679e-06
77 760 1025 -5.61152e-06
78 770 1024 -1.98925e-06
79 780 1023 1.76301e-06
80 790 1022 4.79267e-06
81 800 1021 6.55662e-06
82 810 1020 6.8556e-06
83 820 1019 5.85348e-06
84 830 1018 4.11402e-06
85 840 1017 2.52924e-06
86 850 1016 1.97156e-06
87 860 1015 2.85805e-06
88 870 1014 5.02969e-06
89 880 1013 7.97054e-06
90 890 1012 1.10695e-05
91 900 1011 1.37198e-05
92 910 1010 1.53302e-05
93 920 1009 1.53746e-05
94 930 1008 1.34999e-05
95 940 1007 9.64915e-06
96 950 1006 4.20812e-06
97 960 1005 -1.85305e-06
98 970 1004 -7.11871e-06
99 980 1003 -1.0186e-05
100 990 1002 -1.01508e-05
12000 100
1 0 1201 0.000102233
2 10 1200 9.35457e-05
3 20 1199 7.013e-05
4 30 1198 3.83173e-05
5 40 1197 5.26171e-06
6 50 1196 -2.31413e-05
7 60 1195 -4.30291e-05
8 70 1194 -5.25443e-05
9 80 1193 -5.15569e-05
10 90 1192 -4.14069e-05
11 100 1191 -2.46759e-05
12 110 1190 -4.88514e-06
13 120 1189 1.40447e-05
14 130 1188 2.85942e-05
15 140 1187 3.65174e-05
16 150 1186 3.74355e-05
17 160 1185 3.28166e-05
18 170 1184 2.52637e-05
19 180 1183 1.74617e-05
20 190 1182 1.13588e-05
21 200 1181 7.83535e-06
22 210 1180 6.70376e-06
23 220 1179 6.95499e-06
24 230 1178 7.28273e-06
25 240 1177 6.69648e-06
26 250 1176 4.89006e-06
27 260 1175 2.20576e-06
28 270 1174 -6.80675e-07
29 280 1173 -3.09624e-06
30 290 1172 -4.52186e-06
31 300 1171 -4.56614e-06
32 310 1170 -2.97187e-06
33 320 1169 2.16628e-07
34 330 1168 4.46278e-06
35 340 1167 8.78276e-06
36 350 1166 1.20446e-05
37 360 1165 1.33766e-05
38 370 1164 1.25116e-05
39 380 1163 9.86242e-06
40 390 1162 6.31756e-06
41 400 1161 2.87384e-06
42 410 1160 3.15795e-07
43 420 1159 -9.22749e-07
44 430 1158 -7.73976e-07
45 440 1157 4.90826e-07
46 450 1156 2.40579e-06
47 460 1155 4.50634e-06
48 470 1154 6.39343e-06
49 480 1153 7.70708e-06
50 490 1152 8.14227e-06
51 500 1151 7.5717e-06
52 510 1150 6.16655e-06
53 520 1149 4.32759e-06
54 530 1148 2.46764e-06
55 540 1147 8.43532e-07
56 550 1146 -4.81726e-07
57 560 1145 -1.54972e-06
58 570 1144 -2.37688e-06
59 580 1143 -2.8999e-06
60 590 1142 -2.97873e-06
61 600 1141 -2.42222e-06
62 610 1140 -1.05258e-06
63 620 1139 1.17249e-06
64 630 1138 4.08145e-06
65 640 1137 7.3512e-06
66 650 1136 1.06164e-05
67 660 1135 1.34438e-05
68 670 1134 1.52347e-05
69 680 1133 1.52841e-05
70 690 1132 1.3089e-05
71 700 1131 8.73327e-06
72 710 1130 3.02064e-06
73 720 1129 -2.76105e-06
74 730 1128 -7.29201e-06
75 740 1127 -9.65965e-06
76 750 1126 -9.59973e-06
77 760 1125 -7.4682e-06
78 770 1124 -4.02131e-06
79 780 1123 -1.15277e-07
80 790 1122 3.50627e-06
81 800 1121 6.26621e-06
82 810 1120 7.75694e-06
83 820 1119 7.82484e-06
84 830 1118 6.73537e-06
85 840 1117 5.20874e-06
86 850 1116 4.10713e-06
87 860 1115 3.9771e-06
88 870 1114 4.86965e-06
89 880 1113 6.48459e-06
90 890 1112 8.39221e-06
91 900 1111 1.01231e-05
92 910 1110 1.1158e-05
93 920 1109 1.09877e-05
94 930 1108 9.27979e-06
95 940 1107 6.04448e-06
96 950 1106 1.74784e-06
97 960 1105 -2.66127e-06
98 970 1104 -5.98392e-06
99 980 1103 -7.19937e-06
100 990 1102 -5.79973e-06
13000 100
1 0 1301 9.87068e-05
2 10 1300 9.02733e-05
3 20 1299 6.75795e-05
4 30 1298 3.68385e-05
5 40 1297 5.00499e-06
6 50 1296 -2.22591e-05
7 60 1295 -4.12961e-05
8 70 1294 -5.03828e-05
9 80 1293 -4.94299e-05
10 90 1292 -3.97124e-05
11 100 1291 -2.36599e-05
12 110 1290 -4.60483e-06
13 120 1289 1.36915e-05
14 130 1288 2.77799e-05
15 140 1287 3.53755e-05
16 150 1286 3.60218e-05
17 160 1285 3.11673e-05
18 170 1284 2.34562e-05
19 180 1283 1.56008e-05
20 190 1282 9.52641e-06
21 200 1281 6.08203e-06
22 210 1280 5.08861e-06
23 220 1279 5.57689e-06
24 230 1278 6.28034e-06
25 240 1277 6.23338e-06
26 250 1276 5.11679e-06
27 260 1275 3.17895e-06
28 270 1274 9.09453e-07
29 280 1273 -1.23261e-06
30 290 1272 -2.84897e-06
31 300 1271 -3.49283e-06
32 310 1270 -2.72702e-06
33 320 1269 -4.17505e-07
34 330 1268 3.02247e-06
35 340 1267 6.70958e-06
36 350 1266 9.61171e-06
37 360 1265 1.09308e-05
38 370 1264 1.04168e-05
39 380 1263 8.43786e-06
40 390 1262 5.77112e-06
41 400 1261 3.23648e-06
42 410 1260 1.40396e-06
43 420 1259 5.06442e-07
44 430 1258 4.98552e-07
45 440 1257 1.15664e-06
46 450 1256 2.20163e-06
47 460 1255 3.38244e-06
48 470 1254 4.47145e-06
49 480 1253 5.2408e-06
50 490 1252 5.48329e-06
51 500 1251 5.1132e-06
52 510 1250 4.27876e-06
53 520 1249 3.31696e-06
54 530 1248 2.55047e-06
55 540 1247 2.0884e-06
56 550 1246 1.77695e-06
57 560 1245 1.33182e-06
58 570 1244 5.38434e-07
59 580 1243 -6.10583e-07
60 590 1242 -1.86689e-06
61 600 1241 -2.78521e-06
62 610 1240 -2.88698e-06
63 620 1239 -1.87292e-06
64 630 1238 2.57115e-07
65 640 1237 3.24838e-06
66 650 1236 6.71009e-06
67 660 1235 1.01466e-05
68 670 1234 1.29096e-05
69 680 1233 1.42318e-05
70 690 1232 1.34635e-05
71 700 1231 1.04287e-05
72 710 1230 5.622e-06
73 720 1229 9.2372e-08
74 730 1228 -4.91128e-06
75 740 1227 -8.34789e-06
76 750 1226 -9.67085e-06
77 760 1225 -8.89886e-06
78 770 1224 -6.49328e-06
79 780 1223 -3.12429e-06
80 790 1222 5.17298e-07
81 800 1221 3.80314e-06
82 810 1220 6.21605e-06
83 820 1219 7.44686e-06
84 830 1218 7.55067e-06
85 840 1217 7.00007e-06
86 850 1216 6.43186e-06
87 860 1215 6.26176e-06
88 870 1214 6.54252e-06
89 880 1213 7.09805e-06
90 890 1212 7.70568e-06
91 900 1211 8.15329e-06
92 910 1210 8.2002e-06
93 920 1209 7.56848e-06
94 930 1208 6.02951e-06
95 940 1207 3.54253e-06
96 950 1206 3.98804e-07
97 960 1205 -2.69522e-06
98 970 1204 -4.78832e-06
99 980 1203 -5.06585e-06
100 990 1202 -3.16182e-06
14000 100
1 0 1401 9.56804e-05
2 10 1400 8.74301e-05
3 20 1399 6.52483e-05
4 30 1398 3.52488e-05
5 40 1397 4.26513e-06
6 50 1396 -2.21661e-05
7 60 1395 -4.05156e-05
8 70 1394 -4.91796e-05
9 80 1393 -4.8135e-05
10 90 1392 -3.86273e-05
11 100 1391 -2.29716e-05
12 110 1390 -4.35994e-06
13 120 1389 1.35561e-05
14 130 1388 2.73798e-05
15 140 1387 3.48083e-05
16 150 1386 3.53109e-05
17 160 1385 3.02576e-05
18 170 1384 2.22585e-05
19 180 1383 1.40519e-05
20 190 1382 7.64075e-06
21 200 1381 3.97872e-06
22 210 1380 2.98497e-06
23 220 1379 3.75117e-06
24 230 1378 5.01772e-06
25 240 1377 5.76891e-06
26 250 1376 5.57948e-06
27 260 1375 4.54351e-06
28 270 1374 2.97446e-06
29 280 1373 1.16654e-06
30 290 1372 -6.06967e-07
31 300 1371 -1.93812e-06
32 310 1370 -2.29287e-06
33 320 1369 -1.30443e-06
34 330 1368 9.24507e-07
35 340 1367 3.80747e-06
36 350 1366 6.49955e-06
37 360 1365 8.22083e-06
38 370 1364 8.57295e-06
39 380 1363 7.67676e-06
40 390 1362 6.05526e-06
41 400 1361 4.33268e-06
42 410 1360 2.96638e-06
43 420 1359 2.1508e-06
44 430 1358 1.84931e-06
45 440 1357 1.88522e-06
46 450 1356 2.08322e-06
47 460 1355 2.36208e-06
48 470 1354 2.70307e-06
49 480 1353 3.08248e-06
50 490 1352 3.43658e-06
51 500 1351 3.68363e-06
52 510 1350 3.79692e-06
53 520 1349 3.82942e-06
54 530 1348 3.84261e-06
55 540 1347 3.7993e-06
56 550 1346 3.52894e-06
57 560 1345 2.8261e-06
58 570 1344 1.5785e-06
59 580 1343 -1.58139e-07
60 590 1342 -2.09287e-06
61 600 1341 -3.70155e-06
62 610 1340 -4.38249e-06
63 620 1339 -3.70251e-06
64 630 1338 -1.56177e-06
65 640 1337 1.79798e-06
66 650 1336 5.87749e-06
67 660 1335 9.98924e-06
68 670 1334 1.33102e-05
69 680 1333 1.49856e-05
70 690 1332 1.43512e-05
71 700 1331 1.12446e-05
72 710 1330 6.18227e-06
73 720 1329 2.3014e-07
74 730 1328 -5.33858e-06
75 740 1327 -9.40171e-06
76 750 1326 -1.12626e-05
77 760 1325 -1.0777e-05
78 770 1324 -8.29665e-06
79 780 1323 -4.46905e-06
80 790 1322 -5.71225e-08
81 800 1321 4.14572e-06
82 810 1320 7.40539e-06
83 820 1319 9.22117e-06
84 830 1318 9.5234e-06
85 840 1317 8.72526e-06
86 850 1316 7.47846e-06
87 860 1315 6.29928e-06
88 870 1314 5.41394e-06
89 880 1313 4.86324e-06
90 890 1312 4.64399e-06
91 900 1311 4.71729e-06
92 910 1310 4.92316e-06
93 920 1309 4.95126e-06
94 930 1308 4.44401e-06
95 940 1307 3.16103e-06
96 950 1306 1.15468e-06
97 960 1305 -1.09356e-06
98 970 1304 -2.79206e-06
99 980 1303 -3.19385e-06
100 990 1302 -1.90151e-06
15000 100
1 0 1501 9.21919e-05
2 10 1500 8.42772e-05
3 20 1499 6.30585e-05
4 30 1498 3.44115e-05
5 40 1497 4.84942e-06
6 50 1496 -2.03971e-05
7 60 1495 -3.80106e-05
8 70 1494 -4.64805e-05
9 80 1493 -4.57686e-05
10 90 1492 -3.7023e-05
11 100 1491 -2.24079e-05
12 110 1490 -4.91354e-06
13 120 1489 1.2034e-05
14 130 1488 2.5213e-05
15 140 1487 3.23894e-05
16 150 1486 3.30002e-05
17 160 1485 2.83188e-05
18 170 1484 2.08436e-05
19 180 1483 1.32173e-05
20 190 1482 7.36359e-06
21 200 1481 4.16691e-06
22 210 1480 3.493e-06
23 220 1479 4.40677e-06
24 230 1478 5.65735e-06
25 240 1477 6.27164e-06
26 250 1476 5.88631e-06
27 260 1475 4.66087e-06
28 270 1474 2.96273e-06
29 280 1473 1.11379e-06
30 290 1472 -6.36893e-07
31 300 1471 -1.95647e-06
32 310 1470 -2.38532e-06
33 320 1469 -1.57855e-06
34 330 1468 4.07318e-07
35 340 1467 3.07332e-06
36 350 1466 5.6589e-06
37 360 1465 7.41938e-06
38 370 1464 7.92402e-06
39 380 1463 7.22597e-06
40 390 1462 5.79271e-06
41 400 1461 4.22655e-06
42 410 1460 2.99566e-06
43 420 1459 2.32342e-06
44 430 1458 2.18717e-06
45 440 1457 2.37663e-06
46 450 1456 2.63733e-06
47 460 1455 2.81039e-06
48 470 1454 2.86086e-06
49 480 1453 2.83616e-06
50 490 1452 2.79469e-06
51 500 1451 2.75376e-06
52 510 1450 2.71207e-06
53 520 1449 2.67861e-06
54 530 1448 2.6552e-06
55 540 1447 2.5911e-06
56 550 1446 2.35035e-06
57 560 1445 1.76945e-06
58 570 1444 7.58472e-07
59 580 1443 -6.38097e-07
60 590 1442 -2.1967e-06
61 600 1441 -3.50976e-06
62 610 1440 -4.07273e-06
63 620 1439 -3.4719e-06
64 630 1438 -1.5402e-06
65 640 1437 1.59934e-06
66 650 1436 5.53661e-06
67 660 1435 9.58154e-06
68 670 1434 1.28486e-05
69 680 1433 1.44486e-05
70 690 1432 1.37389e-05
71 700 1431 1.05886e-05
72 710 1430 5.52733e-06
73 720 1429 -3.7664e-07
74 730 1428 -5.8567e-06
75 740 1427 -9.81576e-06
76 750 1426 -1.16036e-05
77 760 1425 -1.11133e-05
78 770 1424 -8.69333e-06
79 780 1423 -4.94617e-06
80 790 1422 -5.76205e-07
81 800 1421 3.667e-06
82 810 1420 7.06899e-06
83 820 1419 9.11632e-06
84 830 1418 9.67924e-06
85 840 1417 9.07225e-06
86 850 1416 7.87363e-06
87 860 1415 6.62016e-06
88 870 1414 5.63269e-06
89 880 1413 5.03707e-06
90 890 1412 4.8362e-06
91 900 1411 4.91955e-06
92 910 1410 5.04872e-06
93 920 1409 4.89567e-06
94 930 1408 4.15748e-06
95 940 1407 2.68799e-06
96 950 1406 6.1726e-07
97 960 1405 -1.56517e-06
98 970 1404 -3.14683e-06
99 980 1403 -3.50399e-06
100 990 1402 -2.32798e-06
16000 100
1 0 1601 9.04128e-05
2 10 1600 8.26956e-05
3 20 1599 6.20526e-05
4 30 1598 3.42523e-05
5 40 1597 5.61536e-06
6 50 1596 -1.88414e-05
7 60 1595 -3.5944e-05
8 70 1594 -4.42182e-05
9 80 1593 -4.35822e-05
10 90 1592 -3.51286e-05
11 100 1591 -2.09824e-05
12 110 1590 -4.07895e-06
13 120 1589 1.22616e-05
14 130 1588 2.49551e-05
15 140 1587 3.18735e-05
16 150 1586 3.24776e-05
17 160 1585 2.79788e-05
18 170 1584 2.07531e-05
19 180 1583 1.33145e-05
20 190 1582 7.52025e-06
21 200 1581 4.27303e-06
22 210 1580 3.51245e-06
23 220 1579 4.38265e-06
24 230 1578 5.67462e-06
25 240 1577 6.41201e-06
26 250 1576 6.22405e-06
27 260 1575 5.27743e-06
28 270 1574 3.92335e-06
29 280 1573 2.41082e-06
30 290 1572 8.91294e-07
31 300 1571 -3.7662e-07
32 310 1570 -9.66781e-07
33 320 1569 -5.23559e-07
34 330 1568 9.55428e-07
35 340 1567 3.07589e-06
36 350 1566 5.19779e-06
37 360 1565 6.67643e-06
38 370 1564 7.15086e-06
39 380 1563 6.69729e-06
40 390 1562 5.73327e-06
41 400 1561 4.75378e-06
42 410 1560 4.09892e-06
43 420 1559 3.87042e-06
44 430 1558 3.96455e-06
45 440 1557 4.14691e-06
46 450 1556 4.17489e-06
47 460 1555 3.91526e-06
48 470 1554 3.38111e-06
49 480 1553 2.71444e-06
50 490 1552 2.1132e-06
51 500 1551 1.7232e-06
52 510 1550 1.60613e-06
53 520 1549 1.76186e-06
54 530 1548 2.1276e-06
55 540 1547 2.56107e-06
56 550 1546 2.84378e-06
57 560 1545 2.73706e-06
58 570 1544 2.06883e-06
59 580 1543 8.17028e-07
60 590 1542 -8.08879e-07
61 600 1541 -2.3688e-06
62 610 1540 -3.32258e-06
63 620 1539 -3.22577e-06
64 630 1538 -1.86737e-06
65 640 1537 6.96481e-07
66 650 1536 4.14729e-06
67 660 1535 7.90535e-06
68 670 1534 1.11662e-05
69 680 1533 1.30246e-05
70 690 1532 1.27353e-05
71 700 1531 1.00487e-05
72 710 1530 5.41104e-06
73 720 1529 -1.45494e-07
74 730 1528 -5.36162e-06
75 740 1527 -9.17525e-06
76 750 1526 -1.09947e-05
77 760 1525 -1.07226e-05
78 770 1524 -8.63953e-06
79 780 1523 -5.24536e-06
80 790 1522 -1.15282e-06
81 800 1521 2.94773e-06
82 810 1520 6.36533e-06
83 820 1519 8.5812e-06
84 830 1518 9.43987e-06
85 840 1517 9.19231e-06
86 850 1516 8.31346e-06
87 860 1515 7.24443e-06
88 870 1514 6.26872e-06
89 880 1513 5.52511e-06
90 890 1512 5.05014e-06
91 900 1511 4.77046e-06
92 910 1510 4.48368e-06
93 920 1509 3.91064e-06
94 930 1508 2.80493e-06
95 940 1507 1.06547e-06
96 950 1506 -1.1355e-06
97 960 1505 -3.27914e-06
98 970 1504 -4.67194e-06
99 980 1503 -4.77454e-06
100 990 1502 -3.39594e-06
17000 100
1 0 1701 9.20059e-05
2 10 1700 8.40997e-05
3 20 1699 6.2886e-05
4 30 1698 3.42685e-05
5 40 1697 4.73365e-06
6 50 1696 -2.05301e-05
7 60 1695 -3.81756e-05
8 70 1694 -4.65789e-05
9 80 1693 -4.56126e-05
10 90 1692 -3.64643e-05
11 100 1691 -2.14416e-05
12 110 1690 -3.67503e-06
13 120 1689 1.33548e-05
14 130 1688 2.64525e-05
15 140 1687 3.34283e-05
16 150 1686 3.37326e-05
17 160 1685 2.86224e-05
18 170 1684 2.05688e-05
19 180 1683 1.22165e-05
20 190 1682 5.5849e-06
21 200 1681 1.77419e-06
22 210 1680 9.15427e-07
23 220 1679 2.2308e-06
24 230 1678 4.39924e-06
25 240 1677 6.2012e-06
26 250 1676 7.01091e-06
27 260 1675 6.80677e-06
28 270 1674 5.82931e-06
29 280 1673 4.27135e-06
30 290 1672 2.2862e-06
31 300 1671 2.25665e-07
32 310 1670 -1.29582e-06
33 320 1669 -1.69625e-06
34 330 1668 -7.90941e-07
35 340 1667 1.12454e-06
36 350 1666 3.44251e-06
37 360 1665 5.50358e-06
38 370 1664 6.85013e-06
39 380 1663 7.3543e-06
40 390 1662 7.18849e-06
41 400 1661 6.65379e-06
42 410 1660 5.98354e-06
43 420 1659 5.26617e-06
44 430 1658 4.49064e-06
45 440 1657 3.62699e-06
46 450 1656 2.69784e-06
47 460 1655 1.79041e-06
48 470 1654 1.02618e-06
49 480 1653 5.52118e-07
50 490 1652 5.07995e-07
51 500 1651 9.53215e-07
52 510 1650 1.81941e-06
53 520 1649 2.91242e-06
54 530 1648 3.96823e-06
55 540 1647 4.71598e-06
56 550 1646 4.9046e-06
57 560 1645 4.33665e-06
58 570 1644 2.92223e-06
59 580 1643 7.54945e-07
60 590 1642 -1.79982e-06
61 600 1641 -4.12942e-06
62 610 1640 -5.55305e-06
63 620 1639 -5.54947e-06
64 630 1638 -3.90153e-06
65 640 1637 -7.32655e-07
66 650 1636 3.50294e-06
67 660 1635 8.04649e-06
68 670 1634 1.19348e-05
69 680 1633 1.41873e-05
70 690 1632 1.405e-05
71 700 1631 1.12678e-05
72 710 1630 6.27902e-06
73 720 1629 1.77844e-07
74 730 1628 -5.61708e-06
75 740 1627 -9.8574e-06
76 750 1626 -1.18549e-05
77 760 1625 -1.15473e-05
78 770 1624 -9.2903e-06
79 780 1623 -5.61126e-06
80 790 1622 -1.14289e-06
81 800 1621 3.33756e-06
82 810 1620 7.0043e-06
83 820 1619 9.24613e-06
84 830 1618 9.90234e-06
85 840 1617 9.28276e-06
86 850 1616 7.94301e-06
87 860 1615 6.40751e-06
88 870 1614 5.04829e-06
89 880 1613 4.0838e-06
90 890 1612 3.58166e-06
91 900 1611 3.44168e-06
92 910 1610 3.41279e-06
93 920 1609 3.17192e-06
94 930 1608 2.43699e-06
95 940 1607 1.07395e-06
96 950 1606 -7.82808e-07
97 960 1605 -2.63972e-06
98 970 1604 -3.80556e-06
99 980 1603 -3.76045e-06
100 990 1602 -2.37894e-06
18000 100
1 0 1801 9.17996e-05
2 10 1800 8.38561e-05
3 20 1799 6.26374e-05
4 30 1798 3.39806e-05
5 40 1797 4.32631e-06
6 50 1796 -2.11056e-05
7 60 1795 -3.88807e-05
8 70 1794 -4.72913e-05
9 80 1793 -4.61537e-05
10 90 1792 -3.66577e-05
11 100 1791 -2.11822e-05
12 110 1790 -2.96473e-06
13 120 1789 1.44261e-05
14 130 1788 2.77518e-05
15 140 1787 3.47955e-05
16 150 1786 3.49771e-05
17 160 1785 2.9542e-05
18 170 1784 2.09834e-05
19 180 1783 1.19749e-05
20 190 1782 4.59529e-06
21 200 1781 7.55247e-08
22 210 1780 -1.30318e-06
23 220 1779 -1.84666e-07
24 230 1778 2.2245e-06
25 240 1777 4.73971e-06
26 250 1776 6.63907e-06
27 260 1775 7.68726e-06
28 270 1774 7.87206e-06
29 280 1773 7.16835e-06
30 290 1772 5.56856e-06
31 300 1771 3.33071e-06
32 310 1770 1.06816e-06
33 320 1769 -5.29839e-07
34 330 1768 -1.08429e-06
35 340 1767 -6.43091e-07
36 350 1766 4.56796e-07
37 360 1765 1.79963e-06
38 370 1764 3.07521e-06
39 380 1763 4.16112e-06
40 390 1762 5.09794e-06
41 400 1761 5.94794e-06
42 410 1760 6.65396e-06
43 420 1759 7.05803e-06
44 430 1758 6.99531e-06
45 440 1757 6.35631e-06
46 450 1756 5.14866e-06
47 460 1755 3.53158e-06
48 470 1754 1.7873e-06
49 480 1753 2.78854e-07
50 490 1752 -6.33406e-07
51 500 1751 -7.11747e-07
52 510 1750 5.92212e-08
53 520 1749 1.43676e-06
54 530 1748 3.03541e-06
55 540 1747 4.4682e-06
56 550 1746 5.36723e-06
57 560 1745 5.41074e-06
58 570 1744 4.41907e-06
59 580 1743 2.43344e-06
60 590 1742 -2.23771e-07
61 600 1741 -2.96532e-06
62 610 1740 -5.0757e-06
63 620 1739 -5.92037e-06
64 630 1738 -5.10719e-06
65 640 1737 -2.54836e-06
66 650 1736 1.48782e-06
67 660 1735 6.32466e-06
68 670 1734 1.09591e-05
69 680 1733 1.42622e-05
70 690 1732 1.52472e-05
71 700 1731 1.34037e-05
72 710 1730 8.95502e-06
73 720 1729 2.86453e-06
74 730 1728 -3.48675e-06
75 740 1727 -8.76832e-06
76 750 1726 -1.20686e-05
77 760 1725 -1.3018e-05
78 770 1724 -1.16768e-05
79 780 1723 -8.37267e-06
80 790 1722 -3.67929e-06
81 800 1721 1.55897e-06
82 810 1720 6.35551e-06
83 820 1719 9.87407e-06
84 830 1718 1.17074e-05
85 840 1717 1.19365e-05
86 850 1716 1.09379e-05
87 860 1715 9.14427e-06
88 870 1714 6.95834e-06
89 880 1713 4.76015e-06
90 890 1712 2.86441e-06
91 900 1711 1.44491e-06
92 910 1710 5.15441e-07
93 920 1709 -5.45971e-08
94 930 1708 -4.97743e-07
95 940 1707 -1.04236e-06
96 950 1706 -1.73328e-06
